"text","label","type","source","lang","category","has_diacritics"
"Subiect: ACTIUNE NECESARA! Punctele tale Kaufland Card expira in 30 de minute. Nu pierde recompensa! Revendica: [http://kaufland-fidelitate-now.com](http://kaufland-fidelitate-now.com)","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"URGENT! Ai fost selectat sa primesti 500 RON de la Lidl in promotia aniversara. Confirma identitatea aici sau pierzi tot: [http://lidl-recompensa-2024.org](http://lidl-recompensa-2024.org)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: ULTIMA ATENTIONARE: Comanda ta eMAG (Voucher Cadou) nu a putut fi livrata. Reintrodu adresa si datele de plata in 5 minute: [http://emag-livrare-reconfirm.info](http://emag-livrare-reconfirm.info)","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Plata taxei de 1 leu pentru deblocarea voucherului tau Kaufland este obligatorie. Termen limita: 10 minute. Plateste acum: [http://taxa-micavoucher.net](http://taxa-micavoucher.net)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Autentificare reusita pe aplicatia ta mobila la ora 14:30. Daca nu ai fost tu, contacteaza serviciul clienti. (Mesaj de securitate standard).","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Suspiciune de frauda pe contul tau Kaufland. Blocam accesul daca nu verifici imediat datele in linkul de mai jos: [http://kaufland-verificare-cont.app](http://kaufland-verificare-cont.app)","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Sondaj Lidl. Castigi 2500 RON daca raspunzi in urmatoarele 5 minute. Nu rata sansa vietii tale! Click aici: [http://lidl-sondaj-rapid.xyz](http://lidl-sondaj-rapid.xyz)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: CONFIRMARE CASTIGATOR EXTRA-PREMIU! Voucher 5000 RON eMAG te asteapta! Termen de revendicare 60 de minute. Click AICI: [http://emag-mega-premii.live](http://emag-mega-premii.live)","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Codul tau de securitate eMAG pentru tranzactia 9988 este 543210. Nu il impartasi niciodata nimanui. Acesta este un mesaj de securitate.","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Banca te anunta: Voucherele tale eMAG/Kaufland au fost blocate din motive de securitate cibernetica. Deblocheaza contul acum: [http://securitate-vouchere-bt.com](http://securitate-vouchere-bt.com)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: ATENTIE! Cardul tau de fidelitate Lidl expira! Intra si salveaza-ti punctele valorice ACUM, altfel se sterg! [http://lidl-card-expirare.info](http://lidl-card-expirare.info)","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Confirmare Comanda 12345. Produsul (Voucher) va fi expediat in 24 de ore. Detalii in contul tau pe eMAG.ro.","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Oferta Saptamanii. Catalogul nou de reduceri eMAG este disponibil. Vezi promotiile: www.emag.ro/catalog","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Voucherul tau de bun venit in valoare de 50 RON pentru prima comanda online Kaufland a fost activat. Detalii: kaufland.ro/online","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Alerta de Securitate. Ai inregistrat un nou dispozitiv de login. Daca nu ai fost tu, schimba parola imediat. (Mesaj automat).","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Contul tau de puncte fidelity Lidl are o eroare critica. Rezolva problema in 1 ora sau pierzi toate punctele: [http://lidl-urgenta-cont.net](http://lidl-urgenta-cont.net)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Sumarul tranzactiilor tale din luna Octombrie. Consulta extrasul complet pe www.kaufland.ro/card. (Trimis de Kaufland Card).","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Ai primit o notificare in aplicatia eMAG. Verifica-ti mesajele pentru detalii despre un voucher de 10% la urmatoarea comanda.","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: ATENTIE! VOUCHERUL TAU ANIVERSAR DE 1000 RON EXPIRA ACUM! Activeaza-l pe [http://activare-vouchere-super.com](http://activare-vouchere-super.com) sau pierzi suma!","1","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"In curand, reduceri speciale la produsele favorite in magazinele Lidl. Urmareste ofertele pe aplicatia oficiala Lidl Plus.","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Politica de confidentialitate actualizata. Poti citi noua versiune pe site-ul nostru oficial eMAG.ro/legal.","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Comanda ta 12345 (Voucher Cadou) este acum in drum spre tine. Timp estimat de livrare: maine, intre 10:00-14:00.","0","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Inregistrare reusita in programul Kaufland Card. Poti incepe sa acumulezi puncte. Multumim pentru incredere.","0","email","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Ai obligatia sa platesti taxa TVA de 0.99 RON pentru validarea voucherului tau castigat. Intra acum: [http://validare-tva-cadou.info](http://validare-tva-cadou.info)","1","sms","voucher cadou eMAG/Kaufland/Lidl aniversar","ro","Social_Scams","False"
"Subiect: Confirmare Plată Rovinietă Eșuată. Plata pentru rovinieta BV-01-XYZ din 25.10.2024 a eșuat. Vă rugăm reconfirmați datele de plată urgent aici: [http://cnair-urgent-plati.net/reconfirmare-plata]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"ATENȚIE: Ați primit o notă de penalizare nr. 5345 pentru lipsă rovinietă validă. Achitați urgent amenda pentru reducere: [http://amenda-rovinieta-oficial.com/plata]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Plata rovinietei (30 de zile) a fost efectuată cu succes. Confirmare tranzacție: ROV-998877. Vă mulțumim!","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Notificare: Rovinietă Anulată. Rovinieta dvs. a fost anulată din cauza unei erori de verificare a datelor auto. Pentru a evita amenda, reactivați aici: [http://e-rovinieta-autorizata.info/activare-rapida]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"ULTIMA ȘANSĂ: Cererea dvs. de rambursare a taxei rutiere a fost aprobată. Confirmați contul bancar pentru plată în 2 ore: [http://taxe-rutiere-ghiseu.org/ramburs]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Notificare Expirare Rovinietă. Vă reamintim că rovinieta (seria AA12345) expiră în 30 de zile. O puteți reînnoi pe site-ul oficial CNAIR: www.cnair.ro","0","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: FACTURĂ #90087 Plată Rovinietă Auto. Suma de 150 RON a fost debitată pentru reînnoirea rovinietei. Dacă nu ați autorizat, anulați tranzacția aici: [http://plati-neautorizate-cnair.com/anulare]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Rovinieta dvs. expiră în 24 de ore! Evitați penalizările costisitoare. Reînnoiți acum direct: [http://rovinieta-oficial-urgent.biz/reinoire]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Codul de securitate pentru autentificarea în sistemul de plată CNAIR este: 678901. Nu distribuiți acest cod nimănui.","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Notificare Finală Amenda CNAIR. Data scadentă pentru amenda de rovinietă a trecut. Pentru a evita executarea silită, accesați: [http://cna-ro-executare.online/plata-amenda]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Eșec la verificarea RCA/Rovinietă pe A1. Vă rugăm actualizați datele vehiculului dvs. pentru a evita reținerea talonului: [http://data-update-cnair.info/auto]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Recomandare Utilizare Ghișeul.ro pentru Taxe. Puteți achita rovinieta și alte taxe rutiere rapid și sigur prin Ghiseul.ro. Detalii: [http://www.ghiseul.ro]","0","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: ATENȚIE! Datoria CNAIR Depășită. Vă rugăm să verificați soldul restant al taxelor rutiere. Sold curent: 350 RON. Achitați integral: [http://verificare-datorii-auto.net/login]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Notificare: Vehiculul B-22-CNAIR a trecut cu succes inspecția rutieră. Rovinieta este validă până la 15.01.2025.","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Eșec la confirmarea plății! Tranzacția ROV #4567 nu a trecut. Reîncercați plata pentru a nu pierde dreptul de circulație: [http://e-plata-cnair.com/reincarcare]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Actualizare Termeni de Serviciu CNAIR 2024. Noul sistem de taxare necesită reconfirmarea plății anuale. Vă rugăm completați formularul: [http://cnair-taxe-noi.com/actualizare]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Instrucțiuni de Recuperare Parolă. Am primit o cerere de resetare a parolei. Urmați pașii din link (valabil 10 min): www.cnair.ro/reset-pass","0","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Notificare: Vehiculul dvs. a fost înregistrat ca ""fără rovinietă"" la ultimul control. Soluționați rapid aici: [http://solutie-rovinieta-rapida.online]","1","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: CONFIRMARE COMANDĂ #7890 (Rovinietă). Vă mulțumim pentru comanda dvs. Dacă nu ați plasat-o, anulați în 30 de minute: [http://anulare-comanda-cnair.com/anulare]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Chitanță Electronică Rovinietă. Atașat găsiți chitanța nr. 12345 pentru plata rovinietei efectuată pe 01.10.2024. Sursa: www.e-rovinieta.ro","0","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Vă rugăm să ignorați orice mesaj care nu provine de la domeniile oficiale CNAIR. Raportați tentativele de fraudă la autorități.","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Notificare: Eroare la procesarea rambursării. Fondurile dvs. sunt blocate. Deblocați acum: [http://fonduri-blocate-cnair.com/deblocare]","1","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Salut. Ai intrat pe contul tău e-rovinieta.ro la ora 14:35. Dacă nu ai fost tu, te rugăm contactează suportul imediat.","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Sesiunea dvs. de plată pe e-rovinieta.ro a expirat din motive de securitate. Vă rugăm reîncepeți procesul.","0","sms","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Informare Publică privind Taxele Rutiere. Vă informăm despre modificările viitoare. Pentru detalii, vizitați: www.cnair.ro/legislatie","0","email","expirare rovinietă (CNAIR)","ro","Utilitati_Stat","True"
"Subiect: Invitație Nuntă Surpriză – Confidențial. Uite ce invitație unică ți-am pregătit. E un PDF interactiv, descarcă-l rapid, înainte să expire linkul: [http://invitatie-secreta-2024.net/fisier.zip]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Ai fost adăugat pe lista VIP a nunții. Vezi detaliile și confirmarea, dar vezi că poza e SECRETĂ, accesează: [http://poze-nunta-confidential.info/check]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: ATENȚIE: Cineva ți-a spart contul și a văzut pozele de la nuntă. Verifică activitatea IMEDIAT și schimbă parola aici: [http://securitate-cont-urgent.com/verificare]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"E-mail-ul tău a fost sincronizat pe un dispozitiv nou (iPhone 15, București). Dacă nu ești tu, contactează imediat echipa de suport de pe www.securitate-mail.ro.","0","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: URGENT! Ai ratat RSVP-ul. Vezi lista celor care au confirmat și pozele de la petrecerea burlacilor AICI (confidențial): [http://nunta-poze-private.org/acces]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"FAN COURIER: Expedierea 123456 este în curs de livrare. Estimat: azi, 15:00-17:00. Urmărire: [http://www.fancourier.ro]","0","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"O rudă a șters pozele de pe telefonul tău la nuntă! Vezi care și descarcă-le înainte să dispară definitiv: [http://fisier-recuperare-poze.online/download]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Te-am văzut în poze! Surpriză totală! Nu o să crezi cine s-a uitat la profilul tău de 10 ori azi. Vezi lista: [http://vizualizari-secrete.app/lista-vizite]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Alertă de securitate – Schimbare Parolă reușită. Parola contului tău a fost resetată la ora 14:30. Dacă nu ești tu, contactează suportul tehnic.","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Cineva te-a etichetat în poze compromițătoare de la petrecerea burlăcițelor! Vezi IMAGINILE înainte să le vadă toată lumea: [http://poze-compromitatoare.xyz/view]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Lista de cadouri s-a schimbat! Vezi care e cadoul tău SURPRIZĂ pe care l-ai primit, click rapid: [http://cadouri-secrete-nunta.net/vizualizare]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Actualizare Locație Nuntă: Fișier Hărți GPS. Locația s-a schimbat! Descarcă harta nouă cu coordonatele secrete: [http://harta-nunta-gps.info/descarca-fisier]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Notificare ANAF: Depunerea Declarației Unice. Termenul limită este 25 mai. Detalii și formulare pe anaf.ro.","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Contul tău de email a fost detectat ca trimițând invitații false. Confirmă identitatea URGENT: [http://verificare-identitate-mail.org/login]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Ultima notificare securitate! Am detectat acces din București pe 15.08. Dacă nu ești tu, apasă imediat AICI: [http://acces-neautorizat-secure.com/blocare]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"BANCA TRANSILVANIA: Ai primit 500 RON. Sold curent: 3500 RON. Informații suplimentare pe: [http://www.bancatransilvania.ro]","0","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Taxa RSVP nu a trecut. Reintrodu detaliile cardului pentru a păstra locul la masa de onoare: [http://plata-confirmare-nunta.site/plata]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Ai primit o felicitare video secretă de la miri! Vezi mesajul lor înainte să fie șters din sistem: [http://felicitari-video-private.org/vizionare]","1","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Codul tău de verificare în doi pași este 987654. Nu îl distribui nimănui, inclusiv echipei noastre de suport.","0","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Confirmare RSVP Nuntă. Vă mulțumim pentru confirmarea prezenței la eveniment. Vă așteptăm cu drag. Contact: mirii@nuntaoficiala.ro.","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Notificare Sesizare Login Nou. Contul tău a fost accesat de pe un IP din Cluj. Ora: 18:00. Dacă ești tu, ignoră. Contactează-ne dacă este o problemă: www.bancatransilvania.ro.","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"URGENT: Cineva a încercat să acceseze lista de invitați la nuntă folosind numele tău. Blochează accesul aici: [http://lista-invitati-secure.com/blocare]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Factura ta DIGI pentru luna Iulie 2024 este disponibilă. O poți descărca din contul tău: [http://www.digi.ro/contulmeu]","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Ai un mesaj nou în Inbox-ul tău securizat eMAG. Verifică detaliile comenzii 12345. (www.emag.ro)","0","email","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Am găsit o eroare critică în invitația ta. Rezolvă problema descarcand patch-ul de securitate (fisier.exe) imediat: [http://patch-invitatie-critica.net/fix]","1","sms","invitație nuntă fișier infectat","ro","Social_Scams","True"
"Subiect: Alerta! Cine ti-a accesat contul in aceasta seara? Verifica dispozitivul: [http://contul-meu-blocat.org](http://contul-meu-blocat.org)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Ai un nou login pe sistem. Codul tau de securitate este 789123. Nu il distribui sub niciun motiv.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Alerta de securitate! Cineva ti-a vazut mesajele! Vezi istoricul complet si blocheaza accesul: [http://vezi-istoric-secret.net](http://vezi-istoric-secret.net)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Logare confirmata (Bucuresti). Daca recunoasteti actiunea, ignorati acest mesaj. Detalii: [https://myaccount.serviciu.ro/securitate](https://myaccount.serviciu.ro/securitate)","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Contul tau a fost accesat de pe un IP din strainatate. Verifica urgent. Vezi cine te spioneaza: [http://stop-spionaj-acum.com](http://stop-spionaj-acum.com)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Acces detectat. Dispozitiv nou (Android 13). Daca nu esti tu, contul va fi blocat permanent in 2 ore. Deblocare: [http://deblocare-cont-urgent.info](http://deblocare-cont-urgent.info)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Notificare: O noua sesiune a fost deschisa pe dispozitivul tau mobil. Daca nu ai fost tu, te rugam sa schimbi parola pe [www.serviciu-sigur.ro](www.serviciu-sigur.ro)","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Actiuni suspecte in contul tau in ultimele 24h. Vezi ce fisiere au fost descarcate: [http://vezi-date-copiate.net](http://vezi-date-copiate.net)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Codul de autentificare in doi pasi este 234567. Nu il comunica nimanui, nici macar angajatilor nostri.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Sesizare de securitate (Chrome pe Linux). Pentru a confirma identitatea, te rugam sa te autentifici: [http://secure-login-confirma.com](http://secure-login-confirma.com)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Un nou dispozitiv (MacBook Air) s-a conectat la ora 10:15. Nu este necesara nicio actiune daca recunosti dispozitivul.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Ai poze si mesaje noi necitite de la o adresa necunoscuta. Verifica acum: [http://mesaje-secrete-noi.org](http://mesaje-secrete-noi.org)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Atentie! Dispozitiv nou in cont! Cineva a incarcat 3 fisiere. Vezi ce sunt: [http://vezi-poze-urgente.info](http://vezi-poze-urgente.info)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Logare reusita. Bun venit inapoi. Ora: 19:45. Locatie estimata: Iasi. Echipa de Suport Securitate.","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Sesiunea ta a fost inchisa automat din motive de securitate. Te poti reloga pe platforma noastra: [www.emag.ro](www.emag.ro)","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Contul tau este in pericol! O alta persoana a intrat. Vezi ce a modificat: [http://modificari-contul-tau.com](http://modificari-contul-tau.com)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: ULTIMA ALERTA: Schimbare de parola solicitata. Confirmati ca nu sunteti dvs si pastrati contul: [http://parola-modificata-stop.net](http://parola-modificata-stop.net)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Verificare identitate: Folositi codul 654321 pentru a confirma ca incercarea de login in cont va apartine.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Notificare: Un dispozitiv nou a fost adaugat la lista de incredere. Daca nu recunoasteti, contactati www.serviciu-sigur.ro/suport","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Sesiune suspecta din China detectata! Vezi istoricul de navigare si blocheaza accesul: [http://vezi-activitate-suspecta.org](http://vezi-activitate-suspecta.org)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Securitate: Autentificare de pe un dispozitiv mobil nou (Xiaomi). Daca acest lucru este neobisnuit, resetati parola pe [www.bt24.ro](www.bt24.ro)","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Atentie: Contul dvs este pe cale sa fie sters din cauza activitatii ciudate. Vezi ce s-a intamplat: [http://cont-stergere-stop.com](http://cont-stergere-stop.com)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Ai primit o solicitare de resetare parola de la o locatie necunoscuta. Daca nu ai facut-o tu, ignora. Daca ai facut-o tu, acceseaza linkul: [http://parola-reset.ro](http://parola-reset.ro)","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Logare esuata de pe un dispozitiv nou. Contul a fost blocat temporar. Vezi cine a incercat sa intre: [http://login-blocat-deblocheaza.info](http://login-blocat-deblocheaza.info)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Acces reusit: Va anuntam ca autentificarea dvs pe [www.digi.ro] a fost inregistrata. O zi buna!","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","False"
"Subiect: Cine v-a spionat pozele? Am detectat o conexiune nouă din Brașov. Vedeți detaliile aici: [http://cinedetine-contul.xyz](http://cinedetine-contul.xyz)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"ULTIMA ORA! S-a detectat vizualizarea istoricului dvs. Accesați imediat linkul pentru a vedea detaliile: [http://verifica-conexiunea.org/urgent](http://verifica-conexiunea.org/urgent)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Notificare: V-ați conectat la Google de pe un dispozitiv nou. Dacă ați fost dvs., nu este necesară nicio acțiune. Echipa Google Security.","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Ați uitat parola? Căutați poze? O sesiune activă pe Facebook a fost deschisă în București. Dacă nu sunteți dvs., schimbați parola imediat: [http://facebook-security-check.info](http://facebook-security-check.info)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"[BT Pay] A fost autorizată o plată online de 0.00 RON pentru testare securitate. Acces OK de pe dispozitivul dvs. nou.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Atentie! Dispozitiv necunoscut a accesat galeria FOTO. Vedeți IMEDIAT locația spionului: [http://fotosecrete-stop.net/view](http://fotosecrete-stop.net/view)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Sesiune nouă deschisă în aplicația eMAG. Locație estimată: Iași. Dacă doriți să închideți sesiunea, accesați [https://www.emag.ro/contul_meu](https://www.emag.ro/contul_meu).","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Raport activitate suspectă: Adresa IP 45.x.x.x încearcă să vă descarce datele private. Confirmați că sunteți dvs. sau blocați accesul: [http://securitate-viteză.com/autentificare](http://securitate-viteză.com/autentificare)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Codul dvs. de verificare Apple ID este 543210. Acesta este valabil 5 minute. Nu îl împărtășiți cu nimeni. (Cerere de conectare nouă)","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"UN PRIETEN TI-A TRIMIS UN MESAJ SECRET. Pentru a vedea mesajul înainte să fie șters, accesează [http://mesaj-privat-rapid.com](http://mesaj-privat-rapid.com).","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Conectare reușită pe platforma financiară. Dispozitiv: Telefon Android (Samsung S23). Timp: 15:45 GMT+2. Mulțumim, echipa SigmaSec.","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: URGENT! Ați pierdut controlul contului? Cineva v-a vizualizat schițele de mesaje. Blocați HOȚUL acum: [http://blocare-spion.org/stop](http://blocare-spion.org/stop)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Notificare securitate Digi: Accesul la setările contului a fost realizat cu succes de pe noul dvs. telefon. Ora: 11:22.","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"CONFIRMARE: Parola dvs. a fost resetată de un dispozitiv nou. Dacă nu ați fost dvs., introduceți vechea parolă AICI: [http://reseteaza-parola.site/veri](http://reseteaza-parola.site/veri)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Vă mulțumim pentru utilizarea noii aplicații mobile. Dispozitivul dvs. a fost înregistrat cu succes. (Nu este necesară nicio acțiune suplimentară.)","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: E-mailurile ȘTERSE au fost ACCESATE! Oamenii pot vedea ce ați șters. Verificați de urgență sesiunile active înainte de ștergerea dovezilor: [http://verifica-emailuri-sterse.eu](http://verifica-emailuri-sterse.eu)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Vedeți cine v-a trimis cererea de prietenie ascunsă. Un cont inactiv v-a vizualizat profilul de 7 ori. Link: [http://profil-vizibil-acum.online](http://profil-vizibil-acum.online)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Autentificare realizată din Chrome pe Windows 11 (IP Nou). Dvs. ați fost? Dacă nu, contactați asistența la [suport@serviciul-oficial.ro](mailto:suport@serviciul-oficial.ro).","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Detalii confidențiale VUDRATE. Am găsit 3 fișiere video neautorizate descărcate de pe contul dvs. Descărcați acum raportul complet de securitate: [http://descarca-dovada-video.ro](http://descarca-dovada-video.ro)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"[Netflix] Am observat o nouă conectare pe Smart TV-ul dvs. din Sibiu. Dacă nu sunteți dvs., schimbați parola din setările contului pe [www.netflix.com](https://www.netflix.com).","0","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Sesiunea de chat a fost preluată. Blocați utilizatorul necunoscut care vă citește mesajele. Click aici: [http://blocare-sesiune-chat.top](http://blocare-sesiune-chat.top)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Confirmare autentificare cu doi factori. Autentificarea a fost completată cu succes. Vă rugăm să nu răspundeți la acest e-mail.","0","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"Subiect: Alerta! Cineva v-a instalat o aplicație de monitorizare pe telefon. Vizualizați aplicația imediat și dezinstalați: [http://aplicatie-monitorizare-spion.biz](http://aplicatie-monitorizare-spion.biz)","1","email","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
"NU IGNORATI! Dispozitivul dvs. a înregistrat activitate ciudată la ora 03:00. Vedeți jurnalele complete de acces: [http://jurnale-acces-nocturn.net](http://jurnale-acces-nocturn.net)","1","sms","cont accesat de pe un dispozitiv nou","ro","Bancar","True"
